User ID,Hotel ID,Ratings,Satisfaction,Staff,Facilities,Cleanliness,Comfort,Value for money,Location,Free Wifi
5363,152,8.4,2,8.43,7.79,8.18,7.37,9.03,8.92,9.25
5364,153,8.6,1,9.65,7.82,9.36,7.47,9.9,8.48,7.46
5365,154,8.7,2,7.94,8.91,7.45,8.29,9.53,9.78,9.26
5366,155,8.8,5,8.14,7.98,8.67,9.19,9.92,8.78,9.03
5367,156,8.4,4,9.92,8.3,8.01,7.03,9.92,8.63,7.3
5368,157,8.1,5,7.73,9.29,8.29,7.21,7.11,9.17,7.94
5369,158,8.5,5,7.71,8.95,8.44,7.73,8.88,8.67,8.95
5370,159,8.6,3,9.41,9.53,8.36,7.99,8.49,8.59,7.71
5371,160,9.4,5,9.17,9.38,8.67,9.34,9.83,9.66,9.95
5372,161,8.3,2,8.83,9.13,7.21,8.38,8.87,8.39,7.04
5373,162,8.7,5,9.95,8.35,8.99,9.07,8.06,8.14,8.15
5374,163,8.4,2,8.97,8.47,8.53,9.93,7.61,7.2,8.3
5375,164,8.7,4,9.04,9.72,9.14,8.9,7.99,8.88,7.55
5376,165,8.7,5,9.38,7.33,7.8,8.07,9.89,9.02,9.76
5377,166,8.4,2,9.49,7.37,8.14,8.91,8.22,7.42,9.45
5378,167,8.1,3,9.7,7.23,9.58,7.42,7.79,7.13,7.84
5379,168,9.1,1,8.95,9.59,9.26,9.7,9.06,8.64,8.5
5380,169,8.2,3,8.04,9.01,8.24,7.41,8.6,8.06,8.19
5381,170,8.6,1,8.54,7.27,9.0,9.94,8.37,8.65,8.37
5382,171,8.7,4,8.19,7.44,9.93,7.98,9.27,8.14,9.67
5383,172,8.4,2,7.56,9.61,8.64,7.34,8.79,7.78,8.91
5384,173,8.7,5,7.85,9.37,8.55,8.44,9.32,9.6,7.84
5385,174,8.8,4,9.57,9.83,8.11,9.06,7.92,9.28,8.01
5386,175,7.9,1,8.17,7.54,7.28,8.19,9.04,7.2,8.22
5387,176,8.5,4,9.17,9.44,8.61,8.92,7.6,8.68,7.25
5388,177,8.6,2,8.77,9.76,7.95,9.71,7.34,8.63,7.75
5389,178,8.3,1,8.73,8.15,7.27,9.22,8.65,7.43,8.6
5390,179,8.8,5,9.13,9.99,9.27,8.05,8.52,7.97,8.85
5391,180,8.7,5,8.43,8.61,9.76,7.63,8.08,9.18,9.47
5392,181,8.7,1,9.66,7.05,9.41,8.85,8.42,9.27,8.3
5393,182,9.1,5,9.93,9.65,7.84,9.66,8.69,8.92,8.96
5394,183,7.7,2,7.02,8.68,7.15,8.53,8.11,7.08,7.13
5395,184,8.4,5,8.73,7.53,7.9,8.69,8.27,9.44,8.08
5396,185,8.3,2,9.8,7.14,7.58,9.13,7.32,7.53,9.27
5397,186,9.3,1,9.86,9.8,9.92,9.15,8.18,9.99,7.93
5398,187,8.3,2,7.65,7.51,8.8,9.61,7.32,7.5,9.82
5399,188,8.5,5,9.2,9.95,7.87,7.56,8.87,7.78,8.6
5400,189,8.6,5,9.68,8.74,7.76,7.77,9.17,7.56,9.62
5401,190,8.9,5,8.41,8.6,8.14,8.47,9.75,9.0,9.86
5402,191,8.6,2,9.01,7.75,7.78,8.12,8.19,9.83,9.26
5403,192,8.5,1,7.44,9.69,8.75,9.14,7.15,9.31,7.93
5404,193,8.2,1,7.65,9.55,8.02,7.58,9.22,7.03,8.61
5405,194,8.0,1,7.58,9.09,7.97,7.42,7.29,9.02,7.35
5406,195,7.8,5,7.4,7.08,7.03,8.34,9.07,8.27,7.4
5407,196,8.4,3,7.39,8.26,8.21,7.21,9.71,9.99,7.84
5408,197,8.9,1,9.73,7.15,7.62,9.71,8.34,9.63,9.86
5409,198,8.7,5,7.36,8.6,9.97,9.47,8.87,9.41,7.35
5410,199,8.4,2,9.21,9.13,8.18,8.1,7.67,7.34,9.04
5411,200,8.2,4,7.73,7.63,8.95,9.99,7.44,7.37,8.38
5412,201,8.4,1,8.84,8.13,8.53,9.69,9.16,7.35,7.01
5413,202,8.5,2,9.77,9.14,7.95,7.73,9.39,7.58,7.71
5414,203,8.2,4,9.42,7.09,7.09,7.86,8.76,8.91,8.09
5415,204,8.4,1,8.23,9.45,9.5,8.26,7.79,7.7,7.68
5416,205,8.4,5,8.56,8.31,9.67,9.28,8.27,7.64,7.38
5417,206,8.1,4,8.35,9.81,7.18,9.54,7.21,7.38,7.02
5418,207,8.1,3,9.11,7.23,7.19,8.15,9.34,7.7,7.69
5419,208,8.6,4,9.13,9.87,8.08,7.74,7.03,8.84,9.6
5420,209,8.7,4,8.9,8.85,9.35,8.23,7.15,8.64,9.52
5421,210,8.6,4,9.44,8.38,7.33,9.21,7.55,9.59,9.04
5422,211,7.9,1,7.17,7.53,7.63,8.32,8.46,7.07,8.98
5423,212,8.4,3,8.86,9.57,7.0,8.44,9.33,7.27,8.67
5424,213,8.6,3,8.96,9.5,7.76,9.04,9.99,7.93,7.05
5425,214,8.9,3,9.31,7.36,8.84,8.88,8.53,9.62,9.66
5426,215,7.7,1,8.35,7.65,8.46,7.83,7.45,7.01,7.13
5427,216,8.4,5,8.56,9.23,8.75,8.99,7.36,8.4,7.53
5428,217,8.7,4,8.58,9.37,7.5,8.23,9.66,9.26,8.27
5429,218,8.5,5,7.15,9.15,8.73,8.76,7.06,9.02,9.38
5430,219,9.1,5,9.54,9.65,8.12,9.98,9.32,8.59,8.61
5431,220,8.3,5,8.1,7.74,9.25,7.7,7.74,8.77,8.88
5432,221,8.7,5,9.85,8.42,9.01,9.26,8.83,7.97,7.89
5433,222,8.1,5,7.62,7.39,9.28,9.07,7.03,7.85,8.26
5434,223,8.6,4,9.05,8.19,7.46,7.77,8.6,9.63,9.15
5435,224,9.1,5,8.88,9.52,7.64,9.96,8.86,8.84,9.97
5436,225,8.2,1,9.11,8.03,9.8,7.77,7.38,7.73,7.39
5437,226,8.3,5,9.16,7.14,9.95,7.58,8.56,7.29,8.74
5438,227,8.2,1,8.48,7.26,8.71,7.07,7.77,9.08,9.11
5439,228,8.6,1,9.82,7.89,9.02,8.85,7.42,8.16,8.97
5440,229,9.0,5,8.45,9.76,8.54,7.85,9.51,8.83,9.94
5441,230,8.6,2,7.35,9.05,8.5,8.43,9.41,7.53,9.89
5442,231,8.3,1,8.14,9.23,7.46,7.29,9.92,7.55,8.53
5443,232,7.4,4,7.1,7.24,7.4,7.6,8.0,7.05,7.53
5444,233,8.9,5,8.7,9.92,9.92,8.71,8.17,7.35,9.44
5445,234,8.6,5,8.18,9.47,9.66,8.15,7.06,9.28,8.18
5446,235,7.9,5,8.1,7.08,7.75,7.17,9.19,8.26,7.48
5447,236,8.8,5,8.41,9.87,9.56,8.5,8.38,7.51,9.15
5448,237,8.5,5,9.42,9.23,8.8,7.66,9.07,7.2,7.85
5449,238,8.4,1,8.81,8.2,9.11,9.01,7.59,8.54,7.6
5450,239,8.2,5,9.3,7.01,9.31,8.49,7.56,7.66,8.06
5451,240,8.3,1,8.33,9.64,7.57,7.69,8.42,7.98,8.58
5452,241,8.4,2,7.27,9.72,9.7,7.2,7.16,9.59,8.06
5453,242,8.3,3,9.55,7.59,7.99,7.23,9.42,7.21,9.07
5608,243,8.5,2,9.16,8.01,7.21,9.05,7.48,9.95,8.41
5620,244,8.1,1,7.4,8.18,8.25,8.29,8.83,8.32,7.59
5624,245,8.9,2,7.29,9.06,9.27,9.55,9.27,9.59,8.49
5626,246,8.5,2,7.63,8.59,10.0,9.5,7.54,8.49,7.89
5627,247,8.7,5,8.19,8.06,7.62,9.91,8.31,9.33,9.38
5632,248,7.9,4,8.75,7.78,7.6,8.41,7.44,7.1,8.3
5633,249,8.4,2,9.63,7.35,8.91,9.13,7.91,7.74,7.8
5634,250,7.9,5,7.74,7.15,7.93,8.68,7.54,7.78,8.65
5647,251,8.6,5,8.01,8.11,9.9,7.06,8.59,9.29,9.28
5648,252,8.3,2,8.94,7.64,9.56,9.35,7.34,8.02,7.52
5657,253,8.6,2,7.94,9.44,9.17,9.49,7.38,7.35,9.75
5658,254,8.4,2,8.52,9.36,8.31,8.45,8.01,8.25,8.15
5466,255,8.5,4,9.32,7.08,7.66,8.89,8.39,9.67,8.69
5467,256,8.1,5,8.8,8.43,7.33,8.47,7.85,7.16,9.0
5468,257,8.8,2,9.33,9.57,7.73,7.82,8.37,9.18,9.74
5469,258,8.8,2,9.88,9.64,9.33,8.58,9.33,7.12,7.98
5470,259,8.6,5,9.42,9.58,9.59,7.66,8.84,8.28,7.14
5471,260,8.4,2,9.42,7.68,9.69,7.31,8.18,7.57,8.78
5472,261,7.7,2,7.28,8.14,7.44,7.63,7.11,7.79,8.27
5473,262,8.0,2,8.76,7.73,8.38,7.57,8.54,7.95,7.23
5474,263,8.9,3,9.42,9.96,8.74,9.77,7.87,8.91,7.43
5475,264,8.6,2,9.44,7.56,7.42,9.23,9.79,7.25,9.52
5476,265,9.1,5,9.73,9.98,7.56,7.84,9.6,9.53,9.56
5477,266,8.9,5,8.23,9.55,9.96,9.8,8.42,8.68,7.48
5478,267,8.7,5,9.0,9.23,9.89,7.24,8.53,8.88,8.36
5479,268,8.7,5,9.29,9.28,7.38,8.57,9.66,9.28,7.75
5608,269,7.9,5,7.97,7.4,9.08,7.96,7.41,8.57,7.15
5620,270,8.3,2,7.48,8.15,7.42,8.79,9.18,9.47,7.35
5624,271,9.0,2,7.77,9.56,8.3,8.16,9.87,9.5,9.83
5626,272,8.1,5,7.01,8.91,7.38,9.4,7.29,7.61,9.39
5627,273,8.9,3,8.96,9.43,7.68,9.23,7.23,9.88,9.85
5632,274,9.0,5,9.08,8.63,9.42,8.19,9.0,9.52,8.99
5633,275,8.6,1,9.57,9.68,7.15,8.07,7.39,9.77,8.74
5634,276,8.9,2,9.68,9.05,9.42,9.61,9.11,7.42,8.02
5647,277,8.4,2,7.51,7.78,8.32,9.57,9.65,8.78,7.15
5648,278,8.1,5,7.44,7.83,9.41,7.14,8.28,9.46,7.4
5657,279,8.4,2,8.33,7.45,9.62,7.56,8.84,9.14,8.02
5658,280,8.3,1,8.71,9.45,9.43,7.51,7.21,7.19,8.39
5492,281,8.9,4,9.03,8.03,9.97,8.75,9.86,7.67,8.9
5493,282,8.9,2,9.68,7.92,9.15,9.46,9.17,8.13,8.88
5494,283,8.5,3,8.09,8.19,9.21,8.63,9.01,8.19,8.52
5495,284,9.0,2,9.94,7.31,9.59,9.21,9.3,9.13,8.4
5496,285,8.5,5,9.37,8.4,7.22,8.98,9.12,9.16,7.03
5497,286,8.2,2,9.33,8.46,7.24,9.18,7.21,7.61,8.39
5498,287,8.2,2,7.85,8.28,8.95,7.63,8.27,9.08,7.02
5499,288,8.8,3,7.59,9.38,9.49,8.27,8.87,8.49,9.8
5500,289,8.3,5,7.52,7.48,8.3,9.17,8.23,9.66,7.77
5501,290,9.0,5,8.62,7.83,8.96,9.93,9.97,9.9,7.76
5502,291,8.5,5,8.9,9.98,7.79,7.92,9.55,8.02,7.66
5503,292,8.8,5,8.09,9.53,8.34,9.13,9.75,7.76,9.21
5504,293,8.0,5,7.15,7.42,9.75,8.47,7.92,7.13,7.89
5505,294,9.0,4,9.68,7.78,8.68,9.94,7.81,9.31,9.57
5506,295,8.3,1,7.93,8.11,8.57,8.44,7.53,7.31,9.92
5507,296,8.7,2,9.93,9.64,7.49,8.74,9.48,7.37,7.97
5508,297,8.3,2,8.79,7.08,8.15,8.13,9.93,7.19,8.78
5509,298,8.3,5,8.85,8.97,7.62,8.82,8.71,7.81,7.34
5510,299,8.7,2,9.27,7.26,9.94,8.43,9.57,8.5,7.87
5511,300,8.1,5,7.19,8.83,7.77,7.4,8.27,7.85,9.27
5512,301,8.8,1,9.02,8.47,9.58,9.42,8.75,8.56,7.45
5513,302,8.3,1,9.28,9.08,8.51,7.34,8.17,8.76,7.13
5514,303,8.6,4,7.4,8.44,9.92,9.34,8.88,8.45,7.76
5515,304,8.4,3,9.4,8.58,9.11,8.46,8.86,7.03,7.14
5516,305,8.6,4,8.14,8.59,9.96,8.86,9.29,7.43,8.0
5517,306,8.0,2,7.53,7.46,7.72,9.02,8.41,8.3,7.22
5518,307,8.7,4,9.23,7.33,9.75,9.61,8.85,7.14,8.67
5519,308,8.2,5,9.33,7.63,7.08,8.4,7.16,8.05,9.97
5520,309,8.6,3,8.02,8.9,9.72,9.45,7.32,8.2,8.49
5521,310,8.8,4,8.8,9.9,9.98,7.1,8.74,9.08,8.3
5522,311,8.3,2,8.37,8.33,7.25,8.81,9.39,8.7,7.11
5523,312,9.2,2,9.01,8.65,9.36,9.13,9.09,9.89,9.06
5524,313,8.7,2,8.44,9.3,7.24,7.43,9.43,9.39,9.68
5525,314,8.5,2,7.35,8.37,7.71,9.8,7.17,9.54,9.25
5526,315,8.6,1,9.76,9.71,7.86,8.61,7.18,8.65,8.71
5527,316,8.9,5,7.34,9.93,9.18,9.65,9.2,8.84,8.5
5528,317,8.1,5,7.4,8.37,8.33,7.81,8.25,8.13,8.54
5529,318,8.6,2,9.76,7.2,8.96,7.6,9.84,7.21,9.38
5530,319,8.8,2,9.09,9.19,9.22,8.64,8.62,7.08,9.65
5531,320,8.2,4,8.17,9.37,7.45,8.79,8.48,7.21,8.27
5532,321,7.7,5,7.58,7.25,7.72,7.94,8.79,7.27,7.18
5533,322,8.3,3,7.45,9.81,7.41,9.06,9.11,8.0,7.43
5534,323,8.9,1,9.44,9.39,9.66,7.52,9.8,8.35,7.94
5535,324,8.3,3,8.45,7.32,7.74,8.7,9.37,9.25,7.52
5536,325,9.0,5,8.96,9.93,9.37,9.59,8.71,7.91,8.56
5537,326,8.8,1,9.31,8.47,9.17,9.28,9.3,7.37,8.98
5538,327,8.8,4,9.24,9.27,9.59,8.09,7.97,8.29,9.32
5539,328,8.3,2,7.05,8.15,7.87,8.34,7.81,9.3,9.26
5540,329,8.9,5,9.29,9.03,8.04,9.2,8.86,9.37,8.47
5541,330,8.8,5,9.61,7.99,9.11,9.59,8.29,9.15,8.21
5542,331,8.4,2,8.26,8.54,8.34,7.45,8.57,7.7,9.85
5543,332,8.7,5,9.13,9.23,8.41,7.79,7.41,8.64,9.96
5544,333,8.5,5,8.58,8.73,9.45,8.0,8.09,7.99,8.59
5545,334,8.7,3,8.16,8.05,8.65,8.03,8.91,9.51,9.75
5546,335,8.1,4,7.04,8.88,9.69,7.23,8.41,7.01,8.37
5547,336,8.6,4,7.29,7.07,8.78,8.98,9.02,9.55,9.31
5548,337,8.6,4,9.7,7.66,7.25,9.32,7.74,9.74,8.83
5549,338,8.6,4,8.1,7.19,9.21,9.77,8.26,9.8,7.6
5550,339,9.0,5,7.55,9.01,9.91,8.59,9.54,9.43,9.22
5551,340,8.5,3,8.21,9.32,8.5,9.14,9.48,7.31,7.23
5552,341,8.4,3,8.85,7.91,7.9,7.74,7.7,9.15,9.87
5553,342,8.3,5,7.24,7.84,8.87,9.36,7.39,8.09,9.4
5554,343,8.7,4,8.32,8.59,7.5,8.45,9.19,8.81,9.72
5555,344,8.4,4,7.35,7.14,8.4,9.51,7.76,9.01,9.41
5556,345,8.4,3,7.7,7.1,8.96,7.57,8.3,9.25,9.66
5557,346,7.9,4,7.12,7.06,9.37,7.53,7.58,8.3,8.27
5558,347,8.5,3,8.66,9.6,9.55,8.95,7.26,8.08,7.5
5559,348,8.8,5,7.71,9.95,8.44,8.3,8.73,8.58,9.61
5560,349,8.5,3,7.58,9.44,7.07,9.32,8.6,8.83,8.34
5561,350,8.3,4,7.39,8.02,9.16,9.84,7.96,7.2,8.61
5562,351,8.1,1,8.17,7.66,9.05,9.83,7.5,7.64,7.14
5563,352,8.3,5,8.39,7.98,8.62,8.5,8.08,7.62,8.98
5564,353,8.5,2,7.87,8.55,8.8,9.49,7.99,9.23,7.48
5565,354,8.6,1,8.08,9.16,7.25,8.88,9.25,8.44,9.09
5566,355,8.6,1,7.55,9.35,8.05,8.98,8.57,8.4,9.19
5567,356,8.7,2,9.82,8.93,8.09,9.52,9.64,7.02,7.79
5568,357,8.3,2,9.18,7.25,9.71,7.84,8.23,8.51,7.57
5569,358,8.6,2,9.7,8.3,9.4,7.95,8.82,7.89,7.98
5570,359,8.1,1,7.1,8.07,7.64,7.15,7.96,9.57,9.54
5571,360,8.5,5,7.69,7.32,8.56,9.81,9.75,8.54,7.52
5608,361,8.2,5,9.04,7.74,7.85,7.9,7.21,9.18,8.36
5620,362,8.4,4,8.42,9.57,7.38,7.96,7.72,9.34,8.26
5624,363,8.4,3,7.01,7.96,9.12,8.16,9.96,7.75,8.5
5626,364,8.7,5,9.15,9.32,9.77,7.91,7.6,8.22,8.97
5627,365,8.9,5,7.83,9.97,8.74,7.82,9.91,8.32,9.57
5632,366,8.5,3,9.24,8.16,9.35,9.46,8.31,7.79,7.5
5633,367,8.8,5,9.55,8.78,7.97,8.67,9.46,8.27,9.11
5634,368,8.5,2,8.04,7.93,9.31,7.45,8.18,9.0,9.47
5647,369,9.0,5,9.66,9.68,8.18,7.51,9.91,8.34,9.5
5648,370,8.8,3,9.16,7.43,9.63,8.97,8.27,9.85,8.58
5657,371,8.2,2,7.22,7.43,8.14,7.27,8.46,9.35,9.78
5658,372,8.4,3,9.51,9.51,7.37,7.41,7.94,8.24,8.73
5584,373,8.4,3,9.69,8.47,9.34,7.0,7.62,9.25,7.47
5585,374,8.1,3,9.12,7.59,8.63,7.03,8.61,7.76,8.13
5586,375,8.1,2,7.07,8.14,7.3,9.81,9.09,7.88,7.47
5587,376,8.4,1,8.14,8.34,8.09,9.13,7.56,9.27,8.38
5588,377,8.6,5,7.04,9.57,9.88,8.76,9.08,7.59,8.42
5589,378,8.9,2,8.5,9.63,7.96,7.38,9.53,9.45,9.88
5590,379,8.6,3,8.87,9.87,8.05,8.55,8.07,8.83,8.22
5591,380,8.6,3,7.85,9.24,8.65,7.04,9.16,9.16,9.22
5592,381,8.6,3,8.59,9.74,8.22,9.76,7.36,8.17,8.03
5593,382,8.2,3,8.7,7.87,7.23,8.03,9.54,9.3,7.06
5594,383,8.7,4,7.94,8.71,9.86,9.13,7.43,7.96,9.79
5595,384,8.2,4,9.98,7.89,8.84,7.32,7.32,7.43,8.82
5596,385,8.9,4,7.01,9.91,8.66,9.3,8.92,9.79,8.59
5597,386,7.9,5,9.32,8.55,7.65,7.78,7.05,7.28,7.68
5598,387,8.3,3,7.82,7.7,8.99,9.49,8.88,7.58,7.79
5599,388,8.2,1,7.46,9.4,7.31,8.9,7.14,9.8,7.22
5600,389,8.6,5,7.04,9.24,9.26,9.63,9.09,7.37,8.53
5601,390,8.4,5,8.29,9.42,8.73,7.15,8.58,8.85,7.9
5679,391,8.1,4,9.06,8.2,7.35,8.96,8.01,7.91,7.27
5680,392,8.4,2,7.71,9.75,7.49,9.01,9.82,8.02,7.18
5681,393,8.0,3,8.12,7.27,7.38,8.26,8.43,8.29,7.98
5682,394,9.0,2,9.01,9.83,7.01,9.13,8.47,9.95,9.76
5683,395,8.8,3,9.87,8.35,9.8,8.49,7.39,8.84,8.92
5684,396,8.7,5,7.98,9.85,9.94,9.02,7.3,8.52,8.45
5608,397,8.2,5,7.5,7.57,9.27,8.34,7.51,7.77,9.39
5609,398,8.1,5,8.43,7.12,9.07,7.82,8.64,7.46,8.01
5610,399,8.7,1,8.52,9.09,7.48,9.46,9.97,8.73,7.66
5611,400,8.9,4,9.08,8.03,9.49,8.7,9.99,7.33,9.39
5612,401,8.7,1,7.96,8.51,8.42,9.96,8.21,9.49,8.21
5613,402,8.9,2,9.86,9.54,9.14,9.34,7.99,8.22,8.29
5614,403,8.7,1,9.12,9.95,7.21,8.96,7.45,9.64,8.56
5615,404,7.9,5,7.76,7.18,7.75,8.63,8.32,8.36,7.27
5616,405,8.3,1,7.8,9.16,9.43,8.34,7.01,7.82,8.35
5617,406,8.0,2,8.33,7.63,8.13,7.79,7.22,8.14,8.93
5618,407,9.0,5,7.9,9.33,8.15,9.82,8.91,9.67,9.39
5619,408,8.5,5,7.11,8.3,9.9,8.0,9.53,9.37,7.38
5620,409,8.0,5,7.38,7.73,9.87,8.54,7.17,7.17,7.82
5621,410,8.6,2,7.55,9.36,8.08,9.21,7.99,9.7,8.4
5622,411,8.5,3,7.99,9.88,9.47,7.0,9.06,9.03,7.37
5623,412,8.1,2,7.92,7.46,7.76,8.83,8.91,8.26,7.88
5624,413,8.3,1,9.87,8.12,7.41,8.23,8.99,7.79,7.78
5625,414,7.8,1,7.89,7.41,9.64,7.98,7.24,7.01,7.17
5626,415,9.2,3,7.96,8.51,9.66,9.7,9.86,9.38,9.42
5627,416,9.0,2,9.28,9.55,8.35,8.04,8.91,9.32,9.55
5628,417,8.6,4,7.47,8.25,7.65,9.03,9.44,9.04,9.42
5629,418,8.1,4,9.56,7.0,8.41,8.06,7.7,8.59,7.25
5630,419,8.5,1,7.85,8.8,9.16,7.47,8.22,9.01,9.26
5631,420,8.9,3,9.28,9.84,7.39,8.93,9.69,7.86,9.57
5632,421,7.7,4,8.25,7.1,7.76,7.35,8.36,8.03,7.02
5633,422,8.3,1,7.55,8.51,9.64,8.4,9.42,7.7,7.22
5634,423,8.5,1,9.66,7.34,9.36,7.93,9.22,9.12,7.22
5647,424,8.6,4,8.44,9.47,8.34,8.4,9.78,7.31,8.63
5765,425,8.8,3,9.51,8.75,7.4,8.72,9.63,8.5,9.42
5767,426,8.4,1,9.4,8.59,7.28,9.07,8.2,9.5,7.01
5626,427,8.4,3,7.9,7.81,7.02,9.25,7.34,9.92,9.21
5634,428,8.6,5,8.15,8.84,8.6,9.63,7.83,9.34,7.77
5658,429,8.3,2,7.72,8.67,7.5,7.98,9.72,8.32,8.48
5782,430,8.6,2,9.29,7.79,8.05,7.79,8.81,8.98,9.4
5642,431,9.0,4,8.82,9.17,9.77,8.1,9.46,8.83,8.68
5643,432,8.7,2,7.11,9.48,9.8,7.65,9.46,7.87,9.45
5644,433,8.2,2,7.85,8.82,7.06,9.2,8.1,7.06,9.16
5645,434,8.5,1,9.2,7.76,7.19,8.95,9.21,7.03,9.87
5646,435,8.8,4,9.23,9.77,9.44,8.88,8.67,8.74,7.17
5647,436,8.0,1,8.17,9.89,7.37,8.38,7.08,7.8,7.22
5648,437,8.6,1,8.69,9.93,8.22,8.77,9.03,7.48,7.94
5649,438,8.9,3,8.47,9.32,8.28,8.88,9.98,9.51,7.71
5650,439,7.8,3,8.73,7.43,9.16,7.07,7.71,7.12,7.22
5651,440,8.6,4,8.34,7.25,9.22,9.19,9.17,8.49,8.28
5652,441,9.1,1,9.93,9.78,9.83,8.55,8.81,9.23,7.37
5653,442,8.6,3,8.95,7.99,8.68,8.45,9.78,8.78,7.61
5654,443,8.4,5,7.03,8.86,9.86,8.04,7.17,9.37,8.74
5655,444,8.3,2,8.29,8.12,8.92,7.47,8.09,9.16,8.21
5656,445,8.7,2,7.89,8.94,9.71,8.13,9.14,8.43,8.95
5657,446,8.5,4,8.06,7.69,9.81,7.14,7.42,9.9,9.24
5658,447,8.5,5,8.86,9.72,7.49,7.7,9.57,7.6,8.51
5659,448,8.8,2,9.4,7.67,9.43,8.69,8.32,9.05,8.78
5660,449,9.2,1,9.86,8.96,8.36,8.15,9.88,9.57,9.73
5661,450,9.0,4,9.25,9.72,8.82,9.89,8.75,8.52,8.13
5662,451,8.8,1,8.15,8.58,8.8,8.93,9.42,9.14,8.42
5663,452,8.3,1,8.84,7.24,9.03,8.09,9.26,8.68,7.27
5664,453,8.5,3,8.43,7.62,8.44,8.57,7.28,9.74,9.26
5665,454,9.0,3,9.79,7.93,9.32,8.1,9.18,9.05,9.65
5666,455,8.7,4,9.62,8.71,9.49,7.53,8.54,8.05,9.19
5667,456,8.8,1,8.8,9.68,9.08,7.86,8.24,8.75,8.88
5668,457,8.9,3,9.4,8.72,7.98,9.83,7.08,9.57,9.86
5669,458,8.6,5,9.93,8.36,8.85,7.72,8.74,7.95,8.36
5670,459,8.5,2,9.63,9.91,7.38,7.36,8.87,8.42,8.06
5671,460,9.0,2,7.25,9.94,9.98,9.69,7.11,9.57,9.26
5672,461,8.1,4,9.41,7.7,7.57,7.32,9.47,7.47,7.76
5673,462,8.4,5,9.26,8.77,8.1,7.79,9.32,8.29,7.52
5674,463,8.3,2,8.23,9.82,7.28,9.7,7.6,7.21,8.52
5675,464,8.1,1,9.29,7.62,7.21,7.95,8.63,7.91,7.88
5676,465,8.8,4,10.0,9.54,8.93,7.03,7.4,9.21,9.38
5677,466,8.4,1,8.61,7.72,8.92,8.6,7.39,9.2,8.23
5678,467,8.6,1,9.82,9.18,9.0,8.26,7.58,8.3,8.24
5679,468,8.7,3,8.73,8.4,8.46,9.66,9.01,7.1,9.46
5680,469,8.7,3,9.56,9.36,7.72,9.2,7.92,8.33,8.7
5681,470,8.8,4,7.85,9.52,7.73,9.63,9.13,9.44,8.24
5682,471,8.1,1,7.19,7.21,7.2,7.82,9.84,7.87,9.25
5683,472,8.4,3,7.55,9.22,9.19,9.99,7.06,7.25,8.27
5684,473,9.0,5,8.1,8.64,9.24,8.98,9.36,8.85,9.72
5685,474,9.0,2,9.73,8.73,8.79,8.57,9.35,8.63,8.88
5686,475,7.9,2,9.7,7.44,8.78,8.15,7.1,7.1,7.27
5687,476,8.0,4,7.96,8.15,7.27,7.82,7.55,9.74,7.39
5688,477,9.2,5,9.88,8.78,9.99,9.91,8.18,9.52,7.89
5689,478,8.9,2,9.0,9.26,7.65,9.37,9.54,7.37,9.9
5690,479,8.3,1,7.1,7.2,7.77,9.32,7.84,9.96,9.07
5691,480,8.2,4,8.68,8.54,7.76,7.92,7.34,7.71,9.69
5679,481,8.2,1,9.77,7.04,7.33,9.09,7.15,7.41,9.83
5680,482,8.8,1,9.94,8.89,8.78,7.35,8.61,9.3,8.45
5681,483,8.5,3,7.28,8.02,8.21,9.35,9.45,8.18,8.68
5682,484,9.1,3,9.58,9.26,8.33,9.51,9.52,7.92,9.33
5683,485,8.4,4,9.07,8.78,9.81,7.52,7.02,8.7,8.13
5684,486,7.8,1,7.37,9.48,7.37,7.78,7.58,7.37,7.96
5698,487,8.3,3,8.47,7.69,9.37,7.88,9.59,7.31,8.05
5699,488,8.9,5,9.23,9.23,7.89,9.5,7.68,10.0,8.51
5700,489,8.1,2,9.8,7.46,7.7,8.13,9.03,7.31,7.2
5701,490,8.7,2,7.93,9.89,9.23,9.11,9.02,7.34,8.16
5702,491,8.5,4,8.56,9.1,8.06,9.04,9.77,7.15,8.03
5703,492,8.8,3,8.82,8.33,7.93,9.99,8.69,8.64,9.35
5704,493,8.9,2,10.0,7.39,9.18,7.47,9.67,9.95,8.4
5705,494,8.2,1,7.64,8.79,7.7,8.84,8.44,8.31,7.91
5706,495,8.0,4,8.92,9.92,7.24,7.31,7.14,7.48,7.74
5707,496,8.3,1,8.87,8.5,7.07,8.85,9.1,8.22,7.61
5708,497,7.9,1,9.36,7.66,8.28,7.17,7.73,7.56,7.24
5709,498,8.2,3,8.28,8.17,9.04,7.76,8.31,8.33,7.42
5710,499,8.2,3,8.13,7.2,7.47,7.05,9.87,8.78,8.96
5711,500,8.3,4,9.66,8.44,7.84,7.93,8.46,7.19,8.83
5712,501,8.4,1,8.43,9.0,7.01,8.47,7.91,8.13,9.59
5713,502,8.4,3,8.66,8.76,8.57,7.78,7.7,9.08,8.2
5714,503,9.1,5,9.29,9.61,9.42,8.16,9.17,8.58,9.79
5715,504,8.5,2,9.39,9.74,8.53,9.16,8.33,7.22,7.35
5716,505,8.4,2,8.7,7.7,7.49,9.32,8.98,9.09,7.52
5717,506,8.3,4,7.82,7.89,7.27,7.2,8.58,9.3,9.82
5718,507,8.3,3,7.05,8.63,9.86,9.21,7.63,7.43,8.45
5719,508,8.7,2,9.5,8.04,8.18,7.26,9.8,9.62,8.49
